user_id,edition_id,read
2142185,2895401,0
2142508,2895390,0
2142508,2895396,0
2142508,2895400,0
2142508,2895401,0
2143150,2895389,0
2143150,2895396,0
2143150,2895399,0
2143150,2895401,0
2142752,2895390,0
2142752,2895397,0
2142752,2895399,0
2142752,2895401,0
2143394,2895389,0
2143394,2895397,0
2143394,2895398,0
2143394,2895401,0
2142345,2895390,0
2142345,2895396,0
2142345,2895398,0
2142345,2895401,1
2143247,2895389,0
2143247,2895396,0
2143247,2895400,0
2143247,2895401,0
2142454,2895389,0
2142454,2895396,0
2142454,2895398,0
2142454,2895401,0
2143080,2895389,0
2143080,2895397,0
2143080,2895400,0
2143080,2895401,0
2142673,2895389,0
2142673,2895396,0
2142673,2895398,0
2142673,2895401,0
2143340,2895390,0
2143340,2895396,0
2143340,2895399,0
2143340,2895401,0
2142291,2895389,0
2142291,2895397,0
2142291,2895398,0
2142291,2895401,0
2142933,2895390,0
2142933,2895396,0
2142933,2895400,0
2142933,2895401,0
2142203,2895389,0
2142203,2895397,0
2142203,2895400,0
2142203,2895401,0
2142526,2895389,0
2142526,2895397,0
2142526,2895399,0
2142526,2895401,0
2143152,2895389,1
2143152,2895396,0
2143152,2895399,0
2143152,2895401,0
2142770,2895389,0
2142770,2895396,0
2142770,2895398,0
2142770,2895401,0
2143412,2895389,0
2143412,2895396,0
2143412,2895399,0
2143412,2895401,0
2142363,2895389,0
2142363,2895397,0
2142363,2895400,0
2142363,2895401,0
2143005,2895389,0
2143005,2895396,0
2143005,2895400,0
2143005,2895401,0
2142598,2895390,0
2142598,2895396,0
2142598,2895398,0
2142598,2895401,0
2143249,2895390,0
2143249,2895397,0
2143249,2895400,0
2143249,2895401,0
2142456,2895390,0
2142456,2895396,0
2142456,2895398,0
2142456,2895401,0
2143098,2895389,0
2143098,2895397,0
2143098,2895399,0
2143098,2895401,0
2142691,2895389,0
2142691,2895396,0
2142691,2895399,0
2142691,2895401,0
2143358,2895390,0
2143358,2895397,0
2143358,2895400,0
2143358,2895401,0
2080202,2895389,0
2080202,2895396,0
2080202,2895399,0
2080202,2895401,0
2142309,2895390,0
2142309,2895397,0
2142309,2895399,0
2142309,2895401,0
2142951,2895389,0
2142951,2895396,0
2142951,2895398,0
2142951,2895401,1
2142528,2895389,0
2142528,2895397,0
2142528,2895400,0
2142528,2895401,0
2143170,2895389,0
2143170,2895397,1
2143170,2895400,0
2143170,2895401,0
2142788,2895390,0
2142788,2895396,0
2142788,2895399,0
2142788,2895401,0
2143430,2895390,0
2143430,2895396,0
2143430,2895399,0
2143430,2895401,0
2142381,2895389,0
2142381,2895397,0
2142381,2895400,0
2142381,2895401,0
2143023,2895390,0
2143023,2895396,0
2143023,2895400,0
2143023,2895401,0
2142600,2895389,0
2142600,2895396,0
2142600,2895400,0
2142600,2895401,0
2143267,2895390,0
2143267,2895396,0
2143267,2895400,0
2143267,2895401,0
2142218,2895390,0
2142218,2895397,0
2142218,2895400,0
2142218,2895401,0
2142860,2895389,0
2142860,2895397,0
2142860,2895400,0
2142860,2895401,0
2142709,2895389,0
2142709,2895396,0
2142709,2895399,0
2142709,2895401,0
2142327,2895390,0
2142327,2895397,0
2142327,2895400,0
2142327,2895401,0
2142953,2895389,0
2142953,2895396,0
2142953,2895400,0
2142953,2895401,0
2123908,2895389,0
2123908,2895397,0
2123908,2895398,0
2123908,2895401,0
2142546,2895390,0
2142546,2895396,0
2142546,2895400,0
2142546,2895401,0
2143188,2895389,0
2143188,2895397,0
2143188,2895399,0
2143188,2895401,0
2142806,2895390,0
2142806,2895397,0
2142806,2895399,0
2142806,2895401,0
2143432,2895390,0
2143432,2895397,0
2143432,2895398,0
2143432,2895401,0
2142399,2895390,0
2142399,2895397,0
2142399,2895400,0
2142399,2895401,0
2143025,2895389,0
2143025,2895397,0
2143025,2895398,0
2143025,2895401,0
2142618,2895389,0
2142618,2895397,0
2142618,2895399,0
2142618,2895401,0
2143285,2895389,0
2143285,2895397,0
2143285,2895398,0
2143285,2895401,0
2142236,2895390,0
2142236,2895396,0
2142236,2895400,0
2142236,2895401,0
2142878,2895390,0
2142878,2895396,0
2142878,2895400,0
2142878,2895401,0
2142471,2895389,0
2142471,2895397,0
2142471,2895398,0
2142471,2895401,0
2142971,2895389,0
2142971,2895396,0
2142971,2895399,0
2142971,2895401,0
2123926,2895390,0
2123926,2895397,0
2123926,2895400,0
2123926,2895401,1
2142564,2895390,0
2142564,2895397,0
2142564,2895398,0
2142564,2895401,0
2143206,2895389,0
2143206,2895397,0
2143206,2895400,0
2143206,2895401,0
2142808,2895390,0
2142808,2895397,0
2142808,2895399,0
2142808,2895401,0
2117262,2895390,0
2117262,2895396,0
2117262,2895400,1
2117262,2895401,0
2143450,2895389,0
2143450,2895397,0
2143450,2895399,0
2143450,2895401,0
2142401,2895390,0
2142401,2895396,0
2142401,2895399,0
2142401,2895401,0
2143043,2895389,0
2143043,2895397,0
2143043,2895398,0
2143043,2895401,0
2142636,2895389,0
2142636,2895396,0
2142636,2895399,0
2142636,2895401,0
2143303,2895390,0
2143303,2895397,0
2143303,2895400,0
2143303,2895401,0
2142880,2895389,0
2142880,2895397,0
2142880,2895399,0
2142880,2895401,0
2142166,2895390,0
2142166,2895397,0
2142166,2895398,0
2142166,2895401,0
2142473,2895390,0
2142473,2895397,0
2142473,2895399,0
2142473,2895401,0
2097354,2895389,0
2097354,2895396,0
2097354,2895399,0
2097354,2895401,0
2143115,2895389,0
2143115,2895396,0
2143115,2895399,0
2143115,2895401,0
2142733,2895390,0
2142733,2895397,0
2142733,2895398,0
2142733,2895401,0
2143375,2895389,0
2143375,2895396,0
2143375,2895399,0
2143375,2895401,0
2142582,2895389,0
2142582,2895396,0
2142582,2895400,0
2142582,2895401,0
2142826,2895390,0
2142826,2895397,0
2142826,2895400,0
2142826,2895401,0
2143468,2895390,0
2143468,2895397,0
2143468,2895399,0
2143468,2895401,0
2082733,2895389,0
2082733,2895396,0
2082733,2895398,0
2082733,2895401,0
2142419,2895389,0
2142419,2895396,0
2142419,2895400,0
2142419,2895401,0
2143061,2895389,0
2143061,2895396,0
2143061,2895398,0
2143061,2895401,0
2142654,2895389,0
2142654,2895396,0
2142654,2895399,0
2142654,2895401,0
2143305,2895390,0
2143305,2895396,0
2143305,2895399,0
2143305,2895401,0
2142256,2895389,0
2142256,2895397,0
2142256,2895399,0
2142256,2895401,0
2142898,2895389,1
2142898,2895397,0
2142898,2895398,0
2142898,2895401,0
2142168,2895390,0
2142168,2895397,0
2142168,2895399,0
2142168,2895401,0
2142491,2895390,0
2142491,2895396,0
2142491,2895398,0
2142491,2895401,0
2143133,2895389,0
2143133,2895396,0
2143133,2895398,0
2143133,2895401,0
2142751,2895389,0
2142751,2895397,0
2142751,2895399,0
2142751,2895401,0
2143377,2895389,0
2143377,2895397,0
2143377,2895400,0
2143377,2895401,0
2142584,2895389,0
2142584,2895396,0
2142584,2895398,0
2142584,2895401,0
2143226,2895390,0
2143226,2895396,0
2143226,2895399,0
2143226,2895401,0
2144598,2895389,0
2144598,2895396,0
2144598,2895400,0
2144598,2895401,0
2142844,2895390,0
2142844,2895396,0
2142844,2895398,0
2142844,2895401,0
2142437,2895389,0
2142437,2895397,0
2142437,2895399,0
2142437,2895401,0
2143323,2895390,0
2143323,2895397,0
2143323,2895399,0
2143323,2895401,0
2142274,2895390,0
2142274,2895397,0
2142274,2895400,0
2142274,2895401,0
2142916,2895390,0
2142916,2895397,0
2142916,2895399,0
2142916,2895401,0
2142186,2895389,0
2142186,2895397,0
2142186,2895399,0
2142186,2895401,0
2142509,2895390,0
2142509,2895397,0
2142509,2895399,0
2142509,2895401,0
2143151,2895390,1
2143151,2895396,0
2143151,2895399,0
2143151,2895401,0
2142753,2895390,0
2142753,2895396,0
2142753,2895400,0
2142753,2895401,0
2143395,2895389,0
2143395,2895397,0
2143395,2895399,0
2143395,2895401,0
2142346,2895389,0
2142346,2895396,0
2142346,2895398,0
2142346,2895401,0
2142988,2895389,0
2142988,2895397,0
2142988,2895399,0
2142988,2895401,0
2143232,2895389,0
2143232,2895397,0
2143232,2895399,0
2143232,2895401,0
2142455,2895390,0
2142455,2895397,0
2142455,2895400,0
2142455,2895401,0
2143081,2895390,0
2143081,2895397,0
2143081,2895398,0
2143081,2895401,0
2144453,2895390,0
2144453,2895397,0
2144453,2895399,0
2144453,2895401,0
2142674,2895389,0
2142674,2895396,0
2142674,2895398,0
2142674,2895401,0
2143341,2895390,0
2143341,2895396,0
2143341,2895399,0
2143341,2895401,0
2142292,2895389,0
2142292,2895396,0
2142292,2895400,0
2142292,2895401,0
2142934,2895389,0
2142934,2895396,0
2142934,2895400,0
2142934,2895401,0
2142204,2895390,0
2142204,2895396,0
2142204,2895400,0
2142204,2895401,0
2142527,2895389,0
2142527,2895396,0
2142527,2895398,0
2142527,2895401,0
2143153,2895390,0
2143153,2895396,0
2143153,2895398,0
2143153,2895401,0
2142771,2895389,0
2142771,2895397,0
2142771,2895398,0
2142771,2895401,0
2143413,2895390,0
2143413,2895397,0
2143413,2895399,0
2143413,2895401,0
2142364,2895389,0
2142364,2895396,0
2142364,2895399,0
2142364,2895401,0
2143006,2895389,0
2143006,2895397,0
2143006,2895400,0
2143006,2895401,0
2142599,2895390,0
2142599,2895396,0
2142599,2895399,0
2142599,2895401,0
2143250,2895390,0
2143250,2895397,0
2143250,2895398,0
2143250,2895401,0
2142457,2895390,0
2142457,2895396,0
2142457,2895399,0
2142457,2895401,0
2143099,2895389,0
2143099,2895397,0
2143099,2895398,0
2143099,2895401,0
2142692,2895390,0
2142692,2895396,0
2142692,2895398,0
2142692,2895401,0
2143359,2895389,0
2143359,2895396,0
2143359,2895400,0
2143359,2895401,0
2142936,2895389,0
2142936,2895397,0
2142936,2895399,0
2142936,2895401,1
2142529,2895389,0
2142529,2895397,0
2142529,2895400,0
2142529,2895401,0
2143171,2895390,0
2143171,2895397,0
2143171,2895399,0
2143171,2895401,0
2142789,2895389,0
2142789,2895397,0
2142789,2895399,0
2142789,2895401,0
2143431,2895390,0
2143431,2895396,0
2143431,2895399,0
2143431,2895401,0
2142382,2895390,0
2142382,2895396,0
2142382,2895398,0
2142382,2895401,0
2142601,2895389,0
2142601,2895397,0
2142601,2895400,0
2142601,2895401,0
2143268,2895389,0
2143268,2895396,0
2143268,2895400,0
2143268,2895401,0
2142219,2895390,0
2142219,2895396,0
2142219,2895400,0
2142219,2895401,0
2142861,2895390,0
2142861,2895396,0
2142861,2895400,0
2142861,2895401,0
2142710,2895389,0
2142710,2895397,0
2142710,2895398,0
2142710,2895401,0
2142312,2895390,0
2142312,2895396,0
2142312,2895399,0
2142312,2895401,0
2142954,2895390,0
2142954,2895396,0
2142954,2895398,0
2142954,2895401,0
2142547,2895389,0
2142547,2895397,0
2142547,2895400,0
2142547,2895401,0
2143189,2895389,0
2143189,2895397,0
2143189,2895399,0
2143189,2895401,0
2142807,2895390,0
2142807,2895397,1
2142807,2895400,0
2142807,2895401,0
2143433,2895390,0
2143433,2895397,0
2143433,2895400,0
2143433,2895401,0
2142384,2895390,0
2142384,2895397,0
2142384,2895398,0
2142384,2895401,0
2142619,2895390,0
2142619,2895397,0
2142619,2895398,0
2142619,2895401,0
2143286,2895389,0
2143286,2895397,1
2143286,2895399,0
2143286,2895401,0
2142237,2895389,0
2142237,2895397,0
2142237,2895400,0
2142237,2895401,0
2142879,2895390,0
2142879,2895397,0
2142879,2895400,0
2142879,2895401,0
2142712,2895389,0
2142712,2895397,0
2142712,2895400,0
2142712,2895401,0
2142330,2895389,0
2142330,2895397,0
2142330,2895398,0
2142330,2895401,0
2142972,2895389,0
2142972,2895397,0
2142972,2895400,0
2142972,2895401,0
2142565,2895390,0
2142565,2895397,0
2142565,2895398,0
2142565,2895401,0
2143207,2895390,0
2143207,2895397,0
2143207,2895398,0
2143207,2895401,0
2142809,2895389,0
2142809,2895397,0
2142809,2895398,0
2142809,2895401,0
2143451,2895390,0
2143451,2895397,0
2143451,2895398,0
2143451,2895401,0
2142402,2895390,1
2142402,2895397,0
2142402,2895399,0
2142402,2895401,0
2143044,2895390,0
2143044,2895396,0
2143044,2895400,0
2143044,2895401,0
2142637,2895390,0
2142637,2895396,0
2142637,2895398,0
2142637,2895401,0
2143288,2895390,0
2143288,2895396,0
2143288,2895398,0
2143288,2895401,0
2142255,2895389,0
2142255,2895397,0
2142255,2895399,0
2142255,2895401,0
2142881,2895390,0
2142881,2895396,0
2142881,2895399,0
2142881,2895401,0
2142167,2895389,0
2142167,2895396,0
2142167,2895400,0
2142167,2895401,0
2142474,2895390,0
2142474,2895397,0
2142474,2895398,0
2142474,2895401,0
2142734,2895390,0
2142734,2895396,0
2142734,2895399,0
2142734,2895401,0
2143360,2895390,0
2143360,2895396,0
2143360,2895399,0
2143360,2895401,0
2142583,2895390,0
2142583,2895396,0
2142583,2895398,1
2142583,2895401,0
2143209,2895389,0
2143209,2895396,0
2143209,2895398,0
2143209,2895401,0
2142827,2895390,0
2142827,2895397,0
2142827,2895399,0
2142827,2895401,0
2143469,2895390,0
2143469,2895396,0
2143469,2895399,0
2143469,2895401,0
2142420,2895390,0
2142420,2895397,0
2142420,2895399,0
2142420,2895401,0
2142655,2895389,0
2142655,2895397,0
2142655,2895398,0
2142655,2895401,0
2143306,2895390,0
2143306,2895396,0
2143306,2895400,0
2143306,2895401,0
2142257,2895389,0
2142257,2895397,0
2142257,2895400,0
2142257,2895401,0
2142899,2895390,0
2142899,2895397,0
2142899,2895400,0
2142899,2895401,0
2142169,2895389,0
2142169,2895397,0
2142169,2895400,0
2142169,2895401,0
2142492,2895389,0
2142492,2895397,0
2142492,2895400,0
2142492,2895401,0
2143134,2895390,1
2143134,2895397,0
2143134,2895398,0
2143134,2895401,0
2142736,2895390,0
2142736,2895396,0
2142736,2895400,0
2142736,2895401,0
2143378,2895389,0
2143378,2895397,0
2143378,2895398,0
2143378,2895401,0
2142585,2895390,0
2142585,2895397,0
2142585,2895398,0
2142585,2895401,0
2143227,2895390,0
2143227,2895396,0
2143227,2895399,0
2143227,2895401,0
2124182,2895389,0
2124182,2895396,0
2124182,2895399,0
2124182,2895401,0
2142845,2895390,0
2142845,2895397,0
2142845,2895400,0
2142845,2895401,0
2143487,2895390,0
2143487,2895397,0
2143487,2895398,0
2143487,2895401,0
2142657,2895389,0
2142657,2895396,0
2142657,2895398,0
2142657,2895401,0
2143324,2895389,0
2143324,2895397,0
2143324,2895398,0
2143324,2895401,0
2142275,2895389,0
2142275,2895397,0
2142275,2895399,0
2142275,2895401,0
2142917,2895389,0
2142917,2895396,0
2142917,2895400,0
2142917,2895401,0
2142187,2895389,0
2142187,2895397,0
2142187,2895400,0
2142187,2895401,0
2142510,2895390,0
2142510,2895396,0
2142510,2895399,0
2142510,2895401,0
2143136,2895390,0
2143136,2895397,0
2143136,2895399,0
2143136,2895401,0
2142754,2895390,0
2142754,2895396,0
2142754,2895399,0
2142754,2895401,0
2143396,2895389,0
2143396,2895396,0
2143396,2895398,0
2143396,2895401,0
2142347,2895390,0
2142347,2895397,0
2142347,2895400,0
2142347,2895401,0
2142989,2895390,0
2142989,2895397,0
2142989,2895400,0
2142989,2895401,0
2143233,2895389,0
2143233,2895396,0
2143233,2895399,0
2143233,2895401,0
2074562,2895390,0
2074562,2895396,0
2074562,2895400,0
2074562,2895401,1
2142440,2895389,0
2142440,2895397,0
2142440,2895400,0
2142440,2895401,0
2143082,2895389,0
2143082,2895397,0
2143082,2895398,0
2143082,2895401,0
2142675,2895390,0
2142675,2895397,0
2142675,2895398,0
2142675,2895401,0
2143342,2895389,0
2143342,2895397,0
2143342,2895399,1
2143342,2895401,0
2142293,2895390,0
2142293,2895396,0
2142293,2895399,0
2142293,2895401,0
2142935,2895390,0
2142935,2895397,0
2142935,2895400,0
2142935,2895401,0
2142205,2895389,0
2142205,2895397,0
2142205,2895398,0
2142205,2895401,0
2142512,2895389,0
2142512,2895396,0
2142512,2895398,0
2142512,2895401,0
2143154,2895389,0
2143154,2895396,0
2143154,2895399,0
2143154,2895401,1
2143414,2895390,0
2143414,2895396,0
2143414,2895398,0
2143414,2895401,0
2142365,2895389,0
2142365,2895396,0
2142365,2895398,0
2142365,2895401,0
2143007,2895390,0
2143007,2895397,0
2143007,2895400,0
2143007,2895401,0
2143251,2895390,0
2143251,2895396,0
2143251,2895398,0
2143251,2895401,0
2142458,2895390,0
2142458,2895396,0
2142458,2895399,0
2142458,2895401,0
2143100,2895390,0
2143100,2895396,1
2143100,2895400,0
2143100,2895401,0
2142693,2895389,0
2142693,2895396,0
2142693,2895399,0
2142693,2895401,0
2143344,2895390,0
2143344,2895397,0
2143344,2895400,0
2143344,2895401,0
2142311,2895390,0
2142311,2895397,0
2142311,2895400,0
2142311,2895401,0
2142530,2895389,0
2142530,2895397,0
2142530,2895399,0
2142530,2895401,0
2143172,2895390,0
2143172,2895396,0
2143172,2895398,0
2143172,2895401,0
2142790,2895389,0
2142790,2895397,0
2142790,2895399,0
2142790,2895401,0
2143416,2895389,0
2143416,2895397,0
2143416,2895398,0
2143416,2895401,0
2142383,2895390,0
2142383,2895396,0
2142383,2895398,0
2142383,2895401,0
2143009,2895390,0
2143009,2895396,0
2143009,2895399,0
2143009,2895401,0
2123838,2895390,0
2123838,2895397,0
2123838,2895398,0
2123838,2895401,0
2142602,2895390,0
2142602,2895397,0
2142602,2895398,0
2142602,2895401,0
2143269,2895390,0
2143269,2895397,0
2143269,2895399,0
2143269,2895401,0
2142220,2895389,0
2142220,2895397,0
2142220,2895400,0
2142220,2895401,0
2142862,2895389,0
2142862,2895396,0
2142862,2895400,0
2142862,2895401,0
2144474,2895390,0
2144474,2895397,0
2144474,2895400,0
2144474,2895401,0
2142711,2895389,0
2142711,2895397,0
2142711,2895399,0
2142711,2895401,0
2142313,2895389,0
2142313,2895397,0
2142313,2895400,0
2142313,2895401,0
2142955,2895390,0
2142955,2895397,0
2142955,2895399,0
2142955,2895401,0
2142548,2895389,0
2142548,2895396,0
2142548,2895400,0
2142548,2895401,0
2143190,2895389,0
2143190,2895396,0
2143190,2895399,0
2143190,2895401,1
2142792,2895389,0
2142792,2895396,0
2142792,2895400,0
2142792,2895401,0
2142385,2895390,0
2142385,2895396,1
2142385,2895398,0
2142385,2895401,0
2143027,2895390,0
2143027,2895396,0
2143027,2895398,0
2143027,2895401,0
2130676,2895389,0
2130676,2895396,0
2130676,2895400,0
2130676,2895401,0
2142620,2895389,0
2142620,2895396,0
2142620,2895399,0
2142620,2895401,0
2143287,2895389,0
2143287,2895396,0
2143287,2895398,0
2143287,2895401,0
2142864,2895389,0
2142864,2895397,0
2142864,2895399,0
2142864,2895401,0
2142713,2895390,0
2142713,2895397,0
2142713,2895398,0
2142713,2895401,0
2142331,2895389,0
2142331,2895396,0
2142331,2895400,0
2142331,2895401,0
2142973,2895389,0
2142973,2895396,0
2142973,2895399,0
2142973,2895401,0
2142566,2895390,0
2142566,2895396,0
2142566,2895398,0
2142566,2895401,0
2143192,2895389,0
2143192,2895397,0
2143192,2895398,0
2143192,2895401,0
2142810,2895389,0
2142810,2895396,0
2142810,2895398,0
2142810,2895401,0
2142403,2895389,0
2142403,2895396,0
2142403,2895400,0
2142403,2895401,0
2130820,2895389,0
2130820,2895397,0
2130820,2895398,0
2130820,2895401,0
2143045,2895390,0
2143045,2895396,0
2143045,2895398,0
2143045,2895401,0
2142638,2895390,0
2142638,2895396,0
2142638,2895399,0
2142638,2895401,0
2143289,2895390,0
2143289,2895396,0
2143289,2895399,0
2143289,2895401,0
2142240,2895390,0
2142240,2895396,0
2142240,2895398,0
2142240,2895401,0
2142882,2895390,0
2142882,2895397,0
2142882,2895400,0
2142882,2895401,0
2142475,2895390,0
2142475,2895396,0
2142475,2895398,0
2142475,2895401,0
2143117,2895390,0
2143117,2895396,0
2143117,2895398,0
2143117,2895401,0
2142735,2895389,0
2142735,2895397,0
2142735,2895399,0
2142735,2895401,0
2143361,2895389,0
2143361,2895396,0
2143361,2895400,0
2143361,2895401,0
2142568,2895390,0
2142568,2895396,0
2142568,2895398,0
2142568,2895401,0
2143210,2895390,0
2143210,2895396,0
2143210,2895400,0
2143210,2895401,0
2142828,2895390,1
2142828,2895396,0
2142828,2895399,0
2142828,2895401,0
2123783,2895389,0
2123783,2895397,0
2123783,2895400,0
2123783,2895401,0
2143470,2895390,0
2143470,2895396,0
2143470,2895398,0
2143470,2895401,0
2143063,2895390,0
2143063,2895397,0
2143063,2895399,0
2143063,2895401,0
2142640,2895389,0
2142640,2895396,0
2142640,2895399,0
2142640,2895401,0
2143307,2895389,0
2143307,2895397,0
2143307,2895399,0
2143307,2895401,0
2142258,2895390,0
2142258,2895397,0
2142258,2895398,0
2142258,2895401,0
2142900,2895390,0
2142900,2895397,0
2142900,2895400,0
2142900,2895401,1
2142170,2895389,0
2142170,2895397,0
2142170,2895399,0
2142170,2895401,0
2142493,2895390,0
2142493,2895396,0
2142493,2895399,0
2142493,2895401,0
2143135,2895389,0
2143135,2895396,0
2143135,2895400,0
2143135,2895401,0
2142737,2895390,0
2142737,2895397,0
2142737,2895399,0
2142737,2895401,0
2096888,2895390,0
2096888,2895397,0
2096888,2895398,0
2096888,2895401,0
2143379,2895389,0
2143379,2895396,0
2143379,2895400,0
2143379,2895401,0
2142586,2895389,0
2142586,2895396,0
2142586,2895399,0
2142586,2895401,0
2143228,2895389,0
2143228,2895396,0
2143228,2895399,0
2143228,2895401,0
2142846,2895389,0
2142846,2895397,0
2142846,2895400,0
2142846,2895401,0
2142439,2895389,0
2142439,2895397,0
2142439,2895398,0
2142439,2895401,0
2143065,2895389,0
2143065,2895397,0
2143065,2895398,0
2143065,2895401,0
2143325,2895390,0
2143325,2895396,0
2143325,2895399,0
2143325,2895401,0
2142276,2895389,0
2142276,2895397,0
2142276,2895400,0
2142276,2895401,0
2142918,2895390,0
2142918,2895396,0
2142918,2895398,0
2142918,2895401,0
2142188,2895390,0
2142188,2895397,0
2142188,2895400,0
2142188,2895401,0
2142511,2895390,0
2142511,2895396,0
2142511,2895400,0
2142511,2895401,0
2143137,2895389,0
2143137,2895397,0
2143137,2895399,0
2143137,2895401,0
2142755,2895390,0
2142755,2895396,0
2142755,2895398,0
2142755,2895401,0
2142348,2895390,0
2142348,2895397,0
2142348,2895398,0
2142348,2895401,0
2142990,2895389,0
2142990,2895396,0
2142990,2895399,0
2142990,2895401,1
2143234,2895390,0
2143234,2895397,0
2143234,2895398,0
2143234,2895401,0
2142441,2895389,0
2142441,2895397,0
2142441,2895400,0
2142441,2895401,0
2143083,2895389,0
2143083,2895397,0
2143083,2895399,0
2143083,2895401,0
2142097,2895390,0
2142097,2895396,0
2142097,2895398,0
2142097,2895401,0
2142676,2895389,0
2142676,2895397,0
2142676,2895400,0
2142676,2895401,0
2143343,2895390,0
2143343,2895397,0
2143343,2895400,0
2143343,2895401,0
2142294,2895390,0
2142294,2895397,0
2142294,2895399,0
2142294,2895401,0
2142920,2895390,0
2142920,2895397,0
2142920,2895399,0
2142920,2895401,0
2142206,2895390,0
2142206,2895397,0
2142206,2895398,0
2142206,2895401,0
2143155,2895390,0
2143155,2895396,0
2143155,2895399,0
2143155,2895401,0
2144527,2895389,0
2144527,2895396,0
2144527,2895398,0
2144527,2895401,0
2142773,2895389,0
2142773,2895397,0
2142773,2895400,0
2142773,2895401,0
2143415,2895389,0
2143415,2895396,0
2143415,2895398,0
2143415,2895401,0
2142366,2895389,0
2142366,2895397,0
2142366,2895398,0
2142366,2895401,0
2142992,2895390,0
2142992,2895396,0
2142992,2895400,0
2142992,2895401,0
2143252,2895390,0
2143252,2895396,0
2143252,2895399,0
2143252,2895401,0
2142459,2895389,0
2142459,2895397,0
2142459,2895398,0
2142459,2895401,0
2143101,2895390,0
2143101,2895397,0
2143101,2895400,0
2143101,2895401,0
2142694,2895389,0
2142694,2895396,0
2142694,2895398,0
2142694,2895401,0
2143345,2895389,0
2143345,2895396,1
2143345,2895398,0
2143345,2895401,0
2142296,2895389,0
2142296,2895396,0
2142296,2895399,0
2142296,2895401,0
2142938,2895389,0
2142938,2895396,0
2142938,2895399,0
2142938,2895401,0
2142531,2895390,0
2142531,2895396,0
2142531,2895399,0
2142531,2895401,0
2143173,2895390,0
2143173,2895397,0
2143173,2895399,0
2143173,2895401,0
2142791,2895389,0
2142791,2895396,0
2142791,2895398,0
2142791,2895401,0
2143417,2895389,0
2143417,2895396,0
2143417,2895400,0
2143417,2895401,0
2142368,2895390,0
2142368,2895396,0
2142368,2895399,0
2142368,2895401,0
2143010,2895389,1
2143010,2895397,0
2143010,2895398,0
2143010,2895401,0
2142603,2895389,0
2142603,2895396,0
2142603,2895398,0
2142603,2895401,1
2143270,2895390,0
2143270,2895397,0
2143270,2895398,0
2143270,2895401,0
2142221,2895389,0
2142221,2895397,0
2142221,2895398,0
2142221,2895401,0
2142863,2895390,0
2142863,2895396,0
2142863,2895398,0
2142863,2895401,0
2142696,2895390,0
2142696,2895397,0
2142696,2895399,0
2142696,2895401,0
2142314,2895389,0
2142314,2895396,0
2142314,2895398,0
2142314,2895401,0
2142956,2895389,0
2142956,2895397,0
2142956,2895399,1
2142956,2895401,0
2142549,2895390,0
2142549,2895397,0
2142549,2895398,0
2142549,2895401,0
2143191,2895390,0
2143191,2895397,0
2143191,2895399,0
2143191,2895401,1
2119266,2895390,0
2119266,2895396,0
2119266,2895398,0
2119266,2895401,0
2142793,2895389,0
2142793,2895396,0
2142793,2895400,0
2142793,2895401,0
2143435,2895390,0
2143435,2895397,0
2143435,2895399,0
2143435,2895401,0
2142386,2895390,0
